115.07232,30.25026,2017-12-06 23:50:00,9.8
115.07381,30.23944,2017-12-06 23:54:00,9.8
115.08588,30.22458,2017-12-07 00:00:00,10.1
115.09115,30.22052,2017-12-07 00:02:00,10.1
115.10153,30.21582,2017-12-07 00:06:00,9.9
115.12398,30.21158,2017-12-07 00:12:00,10.6
115.13506,30.21027,2017-12-07 00:16:00,10.3
115.15576,30.21424,2017-12-07 00:24:00,9.3
115.16093,30.21671,2017-12-07 00:26:00,9.1
115.17126,30.21915,2017-12-07 00:28:00,9.0
115.177,30.22021,2017-12-07 00:30:00,9.1
115.18501,30.22047,2017-12-07 00:34:00,9.3
115.19624,30.22058,2017-12-07 00:38:00,9.7
115.20378,30.21919,2017-12-07 00:40:00,9.7
115.20921,30.21674,2017-12-07 00:42:00,9.6
115.21403,30.21324,2017-12-07 00:44:00,9.8
115.21847,30.20851,2017-12-07 00:46:00,10.1
115.2259,30.19952,2017-12-07 00:50:00,10.7
115.23463,30.18948,2017-12-07 00:54:00,10.8
115.23933,30.1843,2017-12-07 00:56:00,10.7
115.24358,30.17962,2017-12-07 00:58:00,10.5
115.24868,30.17439,2017-12-07 01:00:00,10.3
115.2553,30.16684,2017-12-07 01:04:00,10.2
115.265,30.15606,2017-12-07 01:08:00,10.1
115.27354,30.14692,2017-12-07 01:12:00,9.9
115.28039,30.13928,2017-12-07 01:16:00,9.9
115.28496,30.13416,2017-12-07 01:18:00,9.9
115.28931,30.12902,2017-12-07 01:20:00,9.8
115.29691,30.12017,2017-12-07 01:24:00,9.8
115.30403,30.11122,2017-12-07 01:28:00,9.7
115.30777,30.10574,2017-12-07 01:32:00,9.7
115.31245,30.09874,2017-12-07 01:34:00,9.7
115.31843,30.08914,2017-12-07 01:38:00,9.8
115.33757,30.01512,2017-12-07 02:06:00,10.0
115.36428,29.99054,2017-12-07 02:18:00,9.5
115.36972,29.98049,2017-12-07 02:22:00,9.6
115.37296,29.97532,2017-12-07 02:26:00,9.8
115.40839,29.91438,2017-12-07 02:54:00,9.3
115.42247,29.90238,2017-12-07 03:00:00,9.2
115.43423,29.89155,2017-12-07 03:06:00,9.3
115.44253,29.88214,2017-12-07 03:10:00,9.5
115.44656,29.87765,2017-12-07 03:12:00,9.6
115.45296,29.87036,2017-12-07 03:16:00,9.8
115.45731,29.86532,2017-12-07 03:18:00,9.4
115.46124,29.85967,2017-12-07 03:20:00,9.7
115.4659,29.85552,2017-12-07 03:22:00,9.7
115.4764,29.84854,2017-12-07 03:26:00,10.2
115.48785,29.843,2017-12-07 03:30:00,10.1
115.4963,29.84133,2017-12-07 03:34:00,10.0
115.50381,29.84034,2017-12-07 03:36:00,10.1
115.5112,29.83906,2017-12-07 03:38:00,10.1
115.5182,29.83857,2017-12-07 03:40:00,10.0
115.53981,29.83747,2017-12-07 03:46:00,10.4
115.55093,29.83682,2017-12-07 03:50:00,10.5
115.56033,29.8368,2017-12-07 03:54:00,10.3
115.5674,29.83692,2017-12-07 03:56:00,10.2
115.58058,29.8371,2017-12-07 04:00:00,10.3
115.58787,29.83733,2017-12-07 04:02:00,10.5
115.6005,29.83788,2017-12-07 04:06:00,10.2
115.61348,29.8379,2017-12-07 04:10:00,10.0
115.66978,29.84781,2017-12-07 04:26:00,11.5
115.67826,29.8481,2017-12-07 04:28:00,11.2
115.6912,29.84474,2017-12-07 04:32:00,10.8
115.69828,29.8418,2017-12-07 04:34:00,10.4
115.70403,29.83897,2017-12-07 04:36:00,9.9
115.70907,29.83572,2017-12-07 04:38:00,9.6
115.71424,29.8321,2017-12-07 04:40:00,9.4
115.7233,29.82527,2017-12-07 04:44:00,9.2
115.72836,29.82218,2017-12-07 04:46:00,9.9
115.73373,29.8183,2017-12-07 04:50:00,10.3
115.73928,29.81426,2017-12-07 04:52:00,10.2
115.75041,29.80866,2017-12-07 04:56:00,9.7
115.75562,29.80568,2017-12-07 04:58:00,10.0
115.76143,29.80204,2017-12-07 05:00:00,10.3
115.77247,29.79527,2017-12-07 05:04:00,10.7
115.77851,29.79166,2017-12-07 05:06:00,10.7
115.78423,29.78865,2017-12-07 05:08:00,10.2
115.78997,29.78588,2017-12-07 05:10:00,10.1
115.80028,29.78071,2017-12-07 05:14:00,8.1
115.80443,29.77811,2017-12-07 05:16:00,6.7
115.80733,29.7756,2017-12-07 05:18:00,6.2
115.81023,29.7725,2017-12-07 05:20:00,8.1
115.81391,29.76791,2017-12-07 05:22:00,8.9
115.81754,29.76375,2017-12-07 05:24:00,8.1
115.82417,29.7574,2017-12-07 05:28:00,7.5
115.83346,29.75096,2017-12-07 05:32:00,9.8
115.83868,29.7478,2017-12-07 05:34:00,10.0
115.84429,29.74514,2017-12-07 05:36:00,10.0
115.85027,29.74277,2017-12-07 05:38:00,10.2
115.85669,29.74009,2017-12-07 05:40:00,10.2
115.86364,29.73749,2017-12-07 05:44:00,10.2
115.86988,29.73592,2017-12-07 05:46:00,10.1
115.8765,29.73407,2017-12-07 05:48:00,10.1
115.88291,29.73141,2017-12-07 05:50:00,10.1
115.89536,29.72662,2017-12-07 05:54:00,10.2
115.9016,29.72466,2017-12-07 05:56:00,10.2
115.91418,29.72239,2017-12-07 06:00:00,9.9
115.92104,29.72174,2017-12-07 06:02:00,9.9
115.93367,29.72143,2017-12-07 06:06:00,10.0
115.94063,29.72234,2017-12-07 06:08:00,10.2
115.94692,29.7239,2017-12-07 06:10:00,10.2
115.95308,29.72574,2017-12-07 06:12:00,10.2
115.95931,29.7278,2017-12-07 06:14:00,10.3
115.96529,29.72976,2017-12-07 06:16:00,9.6
115.9716,29.73183,2017-12-07 06:18:00,9.8
115.9779,29.73393,2017-12-07 06:20:00,9.4
115.98306,29.736,2017-12-07 06:22:00,8.6
